congress,chamber,rollnumber,icpsr,cast_code,prob
75,Senate,6,6119,5,70.4
75,Senate,6,6132,1,46.2
75,Senate,6,6251,6,84.7
75,Senate,6,6293,1,31.1
75,Senate,6,6367,1,96.3
75,Senate,6,6549,6,81.3
75,Senate,6,6627,1,74.2
75,Senate,6,6820,6,95.0
75,Senate,6,6856,6,87.8
75,Senate,6,6960,6,71.7
75,Senate,6,6991,6,51.2
75,Senate,6,7070,4,66.6
75,Senate,6,7126,7,76.0
75,Senate,6,7333,6,94.7
75,Senate,6,7473,6,42.7
75,Senate,6,7524,6,92.1
75,Senate,6,7685,1,76.5
75,Senate,6,7836,1,30.3
75,Senate,6,7986,6,46.6
75,Senate,6,8138,1,11.0
75,Senate,6,8285,6,85.6
75,Senate,6,8287,6,87.5
75,Senate,6,8446,6,79.5
75,Senate,6,8476,7,42.0
75,Senate,6,8613,9,36.7
75,Senate,6,8880,9,98.7
75,Senate,6,9291,6,79.3
75,Senate,6,9303,6,86.6
75,Senate,6,9439,3,99.9
75,Senate,6,9487,1,34.6
75,Senate,6,9538,1,91.1
75,Senate,6,9604,1,99.6
75,Senate,6,9626,6,36.4
75,Senate,6,9713,6,33.0
75,Senate,6,9782,9,26.8
75,Senate,6,9984,6,82.2
75,Senate,6,10047,1,99.9
75,Senate,7,22,1,
75,Senate,7,193,1,
75,Senate,7,273,1,
75,Senate,7,296,1,
75,Senate,7,319,1,
75,Senate,7,349,1,
75,Senate,7,404,9,
75,Senate,7,437,1,
75,Senate,7,710,1,
75,Senate,7,743,1,
75,Senate,7,843,1,
75,Senate,7,858,9,
75,Senate,7,1027,1,
75,Senate,7,1109,3,
75,Senate,7,1131,1,
75,Senate,7,1224,1,
75,Senate,7,1234,1,
75,Senate,7,1263,1,
75,Senate,7,1365,1,
75,Senate,7,1370,1,
75,Senate,7,1494,1,
75,Senate,7,1497,1,
75,Senate,7,1678,1,
75,Senate,7,1772,1,
75,Senate,7,1986,1,
75,Senate,7,2062,1,
75,Senate,7,2391,1,
75,Senate,7,2589,1,
75,Senate,7,2652,9,
75,Senate,7,2747,1,
75,Senate,7,2901,1,
75,Senate,7,3347,1,
75,Senate,7,3536,3,
75,Senate,7,3544,1,
75,Senate,7,3558,1,
75,Senate,7,3603,1,
75,Senate,7,3625,3,
75,Senate,7,3783,3,
75,Senate,7,3872,1,
75,Senate,7,3919,7,
75,Senate,7,4126,1,
75,Senate,7,4184,1,
75,Senate,7,4227,1,
75,Senate,7,4367,1,
75,Senate,7,4455,1,
75,Senate,7,4545,1,
75,Senate,7,4704,1,
75,Senate,7,4949,1,
75,Senate,7,4962,9,
75,Senate,7,5274,3,
75,Senate,7,5402,9,
75,Senate,7,5562,1,
75,Senate,7,5641,3,
75,Senate,7,5739,1,
75,Senate,7,5747,1,
75,Senate,7,5752,1,
75,Senate,7,5839,1,
75,Senate,7,5945,1,
75,Senate,7,6119,7,
75,Senate,7,6132,3,
75,Senate,7,6251,1,
75,Senate,7,6293,1,
75,Senate,7,6367,1,
75,Senate,7,6549,1,
75,Senate,7,6627,1,
75,Senate,7,6820,1,
75,Senate,7,6856,1,
75,Senate,7,6960,1,
75,Senate,7,6991,1,
75,Senate,7,7070,3,
75,Senate,7,7126,1,
75,Senate,7,7333,1,
75,Senate,7,7473,3,
75,Senate,7,7524,1,
75,Senate,7,7685,1,
75,Senate,7,7836,1,
75,Senate,7,7986,1,
75,Senate,7,8138,1,
75,Senate,7,8285,3,
75,Senate,7,8287,1,
75,Senate,7,8446,1,
75,Senate,7,8476,7,
75,Senate,7,8613,3,
75,Senate,7,8880,9,
75,Senate,7,9291,1,
75,Senate,7,9303,3,
75,Senate,7,9439,7,
75,Senate,7,9487,1,
75,Senate,7,9538,3,
75,Senate,7,9604,1,
75,Senate,7,9626,1,
75,Senate,7,9713,1,
75,Senate,7,9782,1,
75,Senate,7,9984,1,
75,Senate,7,10047,1,
75,Senate,8,22,1,49.2
75,Senate,8,193,6,86.6
75,Senate,8,273,4,86.8
75,Senate,8,296,1,98.6
75,Senate,8,319,6,93.5
75,Senate,8,349,1,56.2
75,Senate,8,404,9,94.7
75,Senate,8,437,6,97.2
75,Senate,8,710,6,94.2
75,Senate,8,743,4,99.9
75,Senate,8,843,6,78.7
75,Senate,8,858,1,80.4
75,Senate,8,1027,1,100.0
75,Senate,8,1109,6,97.6
75,Senate,8,1131,6,90.3
75,Senate,8,1224,9,68.2
75,Senate,8,1234,6,60.8
75,Senate,8,1263,1,63.0
75,Senate,8,1365,6,14.7
75,Senate,8,1370,5,99.0
75,Senate,8,1494,1,93.0
75,Senate,8,1497,6,91.5
75,Senate,8,1678,9,88.3
75,Senate,8,1772,6,38.7
75,Senate,8,1986,9,91.2
75,Senate,8,2062,1,69.3
75,Senate,8,2391,1,98.0
75,Senate,8,2589,6,96.2
75,Senate,8,2652,9,32.7
75,Senate,8,2747,6,79.0
75,Senate,8,2901,6,86.5
75,Senate,8,3347,1,73.4
75,Senate,8,3536,6,58.2
75,Senate,8,3544,1,56.3
75,Senate,8,3558,1,99.2
75,Senate,8,3603,6,60.8
75,Senate,8,3625,7,78.1
75,Senate,8,3783,6,93.5
75,Senate,8,3872,6,99.7
75,Senate,8,3919,2,100.0
75,Senate,8,4126,6,98.4
75,Senate,8,4184,6,90.1
75,Senate,8,4227,9,88.8
75,Senate,8,4367,6,90.7
75,Senate,8,4455,6,90.1
75,Senate,8,4545,1,88.0
75,Senate,8,4704,6,99.6
75,Senate,8,4949,1,51.3
75,Senate,8,4962,1,91.4
75,Senate,8,5274,6,70.1
75,Senate,8,5402,1,40.3
75,Senate,8,5562,6,94.8
75,Senate,8,5641,6,94.2
75,Senate,8,5739,1,99.5
75,Senate,8,5747,6,97.8
75,Senate,8,5752,6,64.5
75,Senate,8,5839,1,72.8
75,Senate,8,5945,1,44.2
75,Senate,8,6119,9,84.0
75,Senate,8,6132,1,57.0
75,Senate,8,6251,6,77.3
75,Senate,8,6293,6,86.6
75,Senate,8,6367,1,97.9
75,Senate,8,6549,6,99.4
75,Senate,8,6627,6,88.1
75,Senate,8,6820,1,0.4
75,Senate,8,6856,6,97.9
75,Senate,8,6960,1,56.8
75,Senate,8,6991,1,77.4
75,Senate,8,7070,1,11.6
75,Senate,8,7126,9,70.4
75,Senate,8,7333,6,99.6
75,Senate,8,7473,9,84.8
75,Senate,8,7524,6,89.4
75,Senate,8,7685,6,76.3
75,Senate,8,7836,6,65.3
75,Senate,8,7986,6,95.0
75,Senate,8,8138,6,70.6
75,Senate,8,8285,6,97.4
75,Senate,8,8287,6,94.5
75,Senate,8,8446,9,97.2
75,Senate,8,8476,7,71.5
75,Senate,8,8613,9,85.4
75,Senate,8,8880,1,99.8
75,Senate,8,9291,6,95.9
75,Senate,8,9303,9,87.8
75,Senate,8,9439,1,100.0
75,Senate,8,9487,6,95.5
75,Senate,8,9538,9,41.7
75,Senate,8,9604,1,99.1
75,Senate,8,9626,6,62.1
75,Senate,8,9713,6,93.3
75,Senate,8,9782,6,56.2
75,Senate,8,9984,6,58.1
75,Senate,8,10047,1,100.0
75,Senate,9,22,1,49.4
75,Senate,9,193,6,72.8
75,Senate,9,273,9,75.3
75,Senate,9,296,1,88.0
75,Senate,9,319,6,82.4
75,Senate,9,349,1,51.6
75,Senate,9,404,9,82.8
75,Senate,9,437,6,87.3
75,Senate,9,710,6,79.0
75,Senate,9,743,6,94.1
75,Senate,9,843,6,65.1
75,Senate,9,858,1,70.8
75,Senate,9,1027,1,96.4
75,Senate,9,1109,6,88.1
75,Senate,9,1131,6,80.1
75,Senate,9,1224,9,64.7
75,Senate,9,1234,6,54.0
75,Senate,9,1263,6,43.8
75,Senate,9,1365,6,25.9
75,Senate,9,1370,6,91.4
75,Senate,9,1494,1,80.7
75,Senate,9,1497,1,22.8
75,Senate,9,1678,1,24.4
75,Senate,9,1772,6,41.9
75,Senate,9,1986,9,77.4
75,Senate,9,2062,1,61.0
75,Senate,9,2391,1,87.3
75,Senate,9,2589,6,87.6
75,Senate,9,2652,9,37.6
75,Senate,9,2747,6,68.9
75,Senate,9,2901,6,70.9
75,Senate,9,3347,1,66.7
75,Senate,9,3536,6,54.5
75,Senate,9,3544,6,50.1
75,Senate,9,3558,1,90.3
75,Senate,9,3603,6,56.2
75,Senate,9,3625,7,71.8
75,Senate,9,3783,6,83.0
75,Senate,9,3872,6,94.3
75,Senate,9,3919,3,96.6
75,Senate,9,4126,6,90.5
75,Senate,9,4184,1,22.1
75,Senate,9,4227,6,76.4
75,Senate,9,4367,6,79.9
75,Senate,9,4455,6,74.2
75,Senate,9,4545,9,23.6
75,Senate,9,4704,6,93.8
75,Senate,9,4949,1,52.2
75,Senate,9,4962,1,79.2
75,Senate,9,5274,6,65.3
75,Senate,9,5402,6,52.8
75,Senate,9,5562,6,80.9
75,Senate,9,5641,9,84.3
75,Senate,9,5739,1,90.5
75,Senate,9,5747,6,88.4
75,Senate,9,5752,6,62.7
75,Senate,9,5839,6,33.7
75,Senate,9,5945,1,44.2
75,Senate,9,6119,7,72.0
75,Senate,9,6132,1,56.1
75,Senate,9,6251,1,35.1
75,Senate,9,6293,6,74.5
75,Senate,9,6367,1,87.0
75,Senate,9,6549,6,92.8
75,Senate,9,6627,6,79.8
75,Senate,9,6820,1,7.3
75,Senate,9,6856,6,87.8
75,Senate,9,6960,6,43.0
75,Senate,9,6991,1,69.2
75,Senate,9,7070,1,23.5
75,Senate,9,7126,6,60.6
75,Senate,9,7333,6,92.3
75,Senate,9,7473,1,25.0
75,Senate,9,7524,1,25.3
75,Senate,9,7685,6,69.7
75,Senate,9,7836,6,57.5
75,Senate,9,7986,6,85.7
75,Senate,9,8138,6,59.4
75,Senate,9,8285,1,13.1
75,Senate,9,8287,6,81.7
75,Senate,9,8446,9,87.0
75,Senate,9,8476,7,65.6
75,Senate,9,8613,9,76.1
75,Senate,9,8880,1,92.8
75,Senate,9,9291,1,15.3
75,Senate,9,9303,6,73.9
75,Senate,9,9439,1,96.8
75,Senate,9,9487,6,85.2
75,Senate,9,9538,9,47.1
75,Senate,9,9604,1,89.9
75,Senate,9,9626,6,57.9
75,Senate,9,9713,9,84.6
75,Senate,9,9782,6,54.7
75,Senate,9,9984,1,48.4
75,Senate,9,10047,1,95.0
75,Senate,10,22,1,67.9
75,Senate,10,193,1,60.3
75,Senate,10,273,9,58.0
75,Senate,10,296,1,82.3
75,Senate,10,319,6,71.5
75,Senate,10,349,1,52.4
75,Senate,10,404,9,63.0
75,Senate,10,437,6,78.6
75,Senate,10,710,1,60.7
75,Senate,10,743,6,76.8
75,Senate,10,843,6,27.0
75,Senate,10,858,1,90.4
75,Senate,10,1027,1,97.5
75,Senate,10,1109,6,81.4
75,Senate,10,1131,6,77.5
75,Senate,10,1224,9,71.9
75,Senate,10,1234,6,21.3
75,Senate,10,1263,1,58.7
75,Senate,10,1365,6,8.9
75,Senate,10,1370,6,87.6
75,Senate,10,1494,1,93.8
75,Senate,10,1497,1,57.6
75,Senate,10,1678,1,49.4
75,Senate,10,1772,6,18.1
75,Senate,10,1986,9,45.9
