congress,chamber,rollnumber,icpsr,cast_code,prob
73,Senate,2,6954,9,16.7
73,Senate,2,6960,9,16.8
73,Senate,2,6991,6,87.8
73,Senate,2,7126,1,54.4
73,Senate,2,7252,6,23.2
73,Senate,2,7473,9,93.8
73,Senate,2,7524,1,53.3
73,Senate,2,7782,1,99.3
73,Senate,2,7836,6,42.5
73,Senate,2,7972,6,59.8
73,Senate,2,7986,1,94.8
73,Senate,2,8138,1,24.4
73,Senate,2,8254,9,35.0
73,Senate,2,8446,1,87.9
73,Senate,2,8476,9,13.4
73,Senate,2,8613,1,95.2
73,Senate,2,8880,1,67.0
73,Senate,2,8888,1,88.3
73,Senate,2,9291,1,86.4
73,Senate,2,9303,6,35.8
73,Senate,2,9439,1,94.6
73,Senate,2,9456,1,90.5
73,Senate,2,9538,1,96.7
73,Senate,2,9604,6,3.8
73,Senate,2,9626,1,88.5
73,Senate,2,9713,1,95.8
73,Senate,2,9724,1,99.4
73,Senate,2,9782,1,91.4
73,Senate,2,9984,9,20.6
73,Senate,2,10047,1,97.3
73,Senate,3,22,6,86.5
73,Senate,3,273,6,78.8
73,Senate,3,296,1,35.7
73,Senate,3,319,6,66.5
73,Senate,3,349,9,68.4
73,Senate,3,404,1,19.8
73,Senate,3,425,1,36.5
73,Senate,3,437,1,41.9
73,Senate,3,743,6,73.5
73,Senate,3,843,6,97.9
73,Senate,3,858,6,95.0
73,Senate,3,982,6,84.3
73,Senate,3,1109,6,52.6
73,Senate,3,1224,9,50.0
73,Senate,3,1234,6,96.9
73,Senate,3,1365,1,6.4
73,Senate,3,1370,1,61.6
73,Senate,3,1494,6,92.4
73,Senate,3,1497,6,95.0
73,Senate,3,1503,9,80.6
73,Senate,3,1772,6,93.7
73,Senate,3,1986,6,92.8
73,Senate,3,2035,9,24.7
73,Senate,3,2062,6,80.7
73,Senate,3,2083,5,97.9
73,Senate,3,2095,6,90.9
73,Senate,3,2289,9,95.5
73,Senate,3,2302,6,80.8
73,Senate,3,2391,9,85.2
73,Senate,3,2575,1,15.8
73,Senate,3,2589,9,18.8
73,Senate,3,2595,6,95.3
73,Senate,3,2747,6,84.0
73,Senate,3,3124,6,78.0
73,Senate,3,3216,1,68.5
73,Senate,3,3347,6,96.4
73,Senate,3,3536,6,90.3
73,Senate,3,3625,9,39.5
73,Senate,3,3653,6,68.7
73,Senate,3,3706,1,14.5
73,Senate,3,3919,6,71.2
73,Senate,3,4126,1,72.8
73,Senate,3,4177,6,66.8
73,Senate,3,4190,6,82.2
73,Senate,3,4227,6,84.7
73,Senate,3,4274,6,60.6
73,Senate,3,4962,6,93.5
73,Senate,3,5106,6,68.7
73,Senate,3,5172,9,77.2
73,Senate,3,5227,6,70.7
73,Senate,3,5274,2,41.3
73,Senate,3,5402,6,97.7
73,Senate,3,5641,1,57.4
73,Senate,3,5747,9,55.7
73,Senate,3,5752,6,45.4
73,Senate,3,5758,6,95.3
73,Senate,3,6119,9,88.0
73,Senate,3,6132,6,95.5
73,Senate,3,6251,6,96.5
73,Senate,3,6293,6,84.4
73,Senate,3,6367,1,11.8
73,Senate,3,6441,1,41.8
73,Senate,3,6815,6,90.7
73,Senate,3,6856,6,75.3
73,Senate,3,6954,9,94.8
73,Senate,3,6960,9,97.3
73,Senate,3,6991,6,96.0
73,Senate,3,7126,5,95.7
73,Senate,3,7252,6,78.7
73,Senate,3,7473,6,62.4
73,Senate,3,7524,6,96.1
73,Senate,3,7782,1,37.9
73,Senate,3,7836,6,95.2
73,Senate,3,7972,6,87.9
73,Senate,3,7986,1,70.6
73,Senate,3,8138,6,98.0
73,Senate,3,8254,9,91.8
73,Senate,3,8446,1,33.7
73,Senate,3,8476,9,96.5
73,Senate,3,8613,6,52.6
73,Senate,3,8880,6,84.0
73,Senate,3,8888,1,73.7
73,Senate,3,9291,6,73.7
73,Senate,3,9303,5,94.1
73,Senate,3,9439,6,72.2
73,Senate,3,9456,6,70.1
73,Senate,3,9538,1,31.4
73,Senate,3,9604,6,78.1
73,Senate,3,9626,6,83.8
73,Senate,3,9713,6,17.6
73,Senate,3,9724,6,62.8
73,Senate,3,9782,6,80.7
73,Senate,3,9984,9,97.8
73,Senate,3,10047,6,74.1
73,Senate,4,22,6,95.2
73,Senate,4,273,6,97.7
73,Senate,4,296,6,99.8
73,Senate,4,319,6,99.2
73,Senate,4,349,6,99.8
73,Senate,4,404,6,95.8
73,Senate,4,425,6,99.8
73,Senate,4,437,6,99.4
73,Senate,4,743,6,91.3
73,Senate,4,843,1,81.3
73,Senate,4,858,1,60.8
73,Senate,4,982,6,95.9
73,Senate,4,1109,6,99.6
73,Senate,4,1224,6,100.0
73,Senate,4,1234,6,33.1
73,Senate,4,1365,6,56.5
73,Senate,4,1370,6,99.8
73,Senate,4,1494,6,54.7
73,Senate,4,1497,1,41.7
73,Senate,4,1503,9,86.9
73,Senate,4,1772,1,28.9
73,Senate,4,1986,6,74.0
73,Senate,4,2035,5,100.0
73,Senate,4,2062,6,98.6
73,Senate,4,2083,2,83.1
73,Senate,4,2095,6,80.3
73,Senate,4,2289,2,75.5
73,Senate,4,2302,6,85.3
73,Senate,4,2391,9,91.9
73,Senate,4,2575,6,63.4
73,Senate,4,2589,6,100.0
73,Senate,4,2595,6,58.0
73,Senate,4,2747,6,96.0
73,Senate,4,3124,6,85.9
73,Senate,4,3216,6,100.0
73,Senate,4,3347,1,86.7
73,Senate,4,3536,6,88.9
73,Senate,4,3625,5,100.0
73,Senate,4,3653,6,95.8
73,Senate,4,3706,6,95.5
73,Senate,4,3919,6,96.8
73,Senate,4,4126,6,99.9
73,Senate,4,4177,6,91.4
73,Senate,4,4190,1,32.3
73,Senate,4,4227,6,94.2
73,Senate,4,4274,6,97.8
73,Senate,4,4962,6,35.3
73,Senate,4,5106,6,97.7
73,Senate,4,5172,9,99.2
73,Senate,4,5227,6,97.3
73,Senate,4,5274,9,99.9
73,Senate,4,5402,1,83.6
73,Senate,4,5641,6,99.9
73,Senate,4,5747,5,99.5
73,Senate,4,5752,6,100.0
73,Senate,4,5758,1,78.3
73,Senate,4,6119,6,91.1
73,Senate,4,6132,1,49.5
73,Senate,4,6251,1,56.9
73,Senate,4,6293,6,94.8
73,Senate,4,6367,6,80.2
73,Senate,4,6441,6,99.3
73,Senate,4,6815,6,85.8
73,Senate,4,6856,1,3.6
73,Senate,4,6954,9,22.3
73,Senate,4,6960,9,12.5
73,Senate,4,6991,1,86.3
73,Senate,4,7126,6,54.1
73,Senate,4,7252,1,18.5
73,Senate,4,7473,9,99.7
73,Senate,4,7524,6,47.5
73,Senate,4,7782,6,97.4
73,Senate,4,7836,6,59.6
73,Senate,4,7972,9,56.0
73,Senate,4,7986,6,100.0
73,Senate,4,8138,6,13.1
73,Senate,4,8254,9,47.3
73,Senate,4,8446,6,98.8
73,Senate,4,8476,9,13.1
73,Senate,4,8613,6,99.9
73,Senate,4,8880,1,23.6
73,Senate,4,8888,6,99.8
73,Senate,4,9291,6,97.8
73,Senate,4,9303,1,32.4
73,Senate,4,9439,6,92.9
73,Senate,4,9456,6,99.1
73,Senate,4,9538,6,99.8
73,Senate,4,9604,9,98.1
73,Senate,4,9626,6,97.0
73,Senate,4,9713,6,100.0
73,Senate,4,9724,6,98.4
73,Senate,4,9782,6,98.3
73,Senate,4,9984,1,87.4
73,Senate,4,10047,6,97.6
73,Senate,5,22,6,68.7
73,Senate,5,273,9,74.2
73,Senate,5,296,6,97.1
73,Senate,5,319,9,85.2
73,Senate,5,349,6,94.6
73,Senate,5,404,6,63.1
73,Senate,5,425,6,96.9
73,Senate,5,437,6,87.7
73,Senate,5,743,1,56.7
73,Senate,5,843,1,93.8
73,Senate,5,858,1,75.9
73,Senate,5,982,1,32.6
73,Senate,5,1109,6,90.7
73,Senate,5,1224,6,98.4
73,Senate,5,1234,6,13.6
73,Senate,5,1365,6,34.2
73,Senate,5,1370,6,94.5
73,Senate,5,1494,6,36.5
73,Senate,5,1497,1,82.3
73,Senate,5,1503,9,68.6
73,Senate,5,1772,1,62.3
73,Senate,5,1986,1,71.9
73,Senate,5,2035,5,99.8
73,Senate,5,2062,1,15.7
73,Senate,5,2083,2,94.0
73,Senate,5,2095,1,47.7
73,Senate,5,2289,2,82.1
73,Senate,5,2302,6,67.0
73,Senate,5,2391,9,71.0
73,Senate,5,2575,6,50.3
73,Senate,5,2589,6,99.6
73,Senate,5,2595,1,75.3
73,Senate,5,2747,1,32.5
73,Senate,5,3124,6,68.7
73,Senate,5,3216,9,99.4
73,Senate,5,3347,1,88.3
73,Senate,5,3536,6,53.7
73,Senate,5,3625,5,99.2
73,Senate,5,3653,6,83.8
73,Senate,5,3706,6,67.4
73,Senate,5,3919,6,85.3
73,Senate,5,4126,6,98.3
73,Senate,5,4177,6,77.4
73,Senate,5,4190,1,46.1
73,Senate,5,4227,9,59.4
73,Senate,5,4274,6,89.7
73,Senate,5,4962,6,26.5
73,Senate,5,5106,6,87.9
73,Senate,5,5172,9,89.1
73,Senate,5,5227,6,86.6
73,Senate,5,5274,9,96.4
73,Senate,5,5402,1,92.1
73,Senate,5,5641,6,97.1
73,Senate,5,5747,9,88.2
73,Senate,5,5752,6,99.1
73,Senate,5,5758,1,82.7
73,Senate,5,6119,9,52.8
73,Senate,5,6132,1,75.8
73,Senate,5,6251,1,85.4
73,Senate,5,6293,6,62.0
73,Senate,5,6367,6,57.1
73,Senate,5,6441,6,95.0
73,Senate,5,6815,6,44.6
73,Senate,5,6856,1,35.8
73,Senate,5,6954,9,18.8
73,Senate,5,6960,9,8.6
73,Senate,5,6991,1,87.2
73,Senate,5,7126,2,79.1
73,Senate,5,7252,1,35.3
73,Senate,5,7473,9,92.6
73,Senate,5,7524,6,13.5
73,Senate,5,7782,6,88.5
73,Senate,5,7836,6,24.9
73,Senate,5,7972,1,56.5
73,Senate,5,7986,6,99.0
73,Senate,5,8138,1,94.4
73,Senate,5,8254,9,34.5
73,Senate,5,8446,6,80.0
73,Senate,5,8476,9,11.3
73,Senate,5,8613,9,96.5
73,Senate,5,8880,1,41.7
73,Senate,5,8888,6,95.2
73,Senate,5,9291,6,72.9
73,Senate,5,9303,1,75.5
73,Senate,5,9439,6,78.3
73,Senate,5,9456,1,15.8
73,Senate,5,9538,6,94.6
73,Senate,5,9604,1,13.7
73,Senate,5,9626,6,73.6
73,Senate,5,9713,6,99.8
73,Senate,5,9724,6,90.9
73,Senate,5,9782,6,80.9
73,Senate,5,9984,1,93.2
73,Senate,5,10047,1,13.7
73,Senate,6,22,6,54.4
73,Senate,6,273,1,53.7
73,Senate,6,296,6,75.4
73,Senate,6,319,6,44.5
73,Senate,6,349,1,38.8
73,Senate,6,404,6,40.9
73,Senate,6,425,6,76.9
73,Senate,6,437,1,58.3
73,Senate,6,743,1,70.4
73,Senate,6,843,1,60.1
73,Senate,6,858,1,45.9
73,Senate,6,982,6,48.3
73,Senate,6,1109,1,58.2
73,Senate,6,1224,6,58.5
73,Senate,6,1234,6,45.2
73,Senate,6,1365,1,43.2
73,Senate,6,1370,1,60.0
73,Senate,6,1494,1,40.8
73,Senate,6,1497,1,61.9
73,Senate,6,1503,9,70.1
73,Senate,6,1772,6,52.7
73,Senate,6,1986,1,60.5
73,Senate,6,2035,9,40.7
73,Senate,6,2062,6,60.9
73,Senate,6,2083,9,59.6
73,Senate,6,2095,1,39.8
73,Senate,6,2289,9,52.9
73,Senate,6,2302,6,69.8
73,Senate,6,2391,9,67.1
73,Senate,6,2575,6,65.4
73,Senate,6,2589,6,48.6
73,Senate,6,2595,6,46.9
73,Senate,6,2747,6,48.0
73,Senate,6,3124,6,70.7
73,Senate,6,3216,9,45.8
73,Senate,6,3347,6,50.3
73,Senate,6,3536,6,51.1
73,Senate,6,3625,9,43.1
73,Senate,6,3653,6,75.6
73,Senate,6,3706,1,49.4
73,Senate,6,3919,6,75.5
73,Senate,6,4126,6,43.2
73,Senate,6,4177,6,73.7
73,Senate,6,4190,1,33.5
73,Senate,6,4227,6,43.7
73,Senate,6,4274,1,22.0
73,Senate,6,4962,6,56.9
73,Senate,6,5106,6,76.5
73,Senate,6,5172,9,37.4
73,Senate,6,5227,6,75.8
73,Senate,6,5274,9,43.6
73,Senate,6,5402,1,55.9
73,Senate,6,5641,6,47.4
73,Senate,6,5747,9,59.0
73,Senate,6,5752,6,60.4
73,Senate,6,5758,6,53.1
73,Senate,6,6119,9,55.2
73,Senate,6,6132,1,49.9
73,Senate,6,6251,6,42.1
73,Senate,6,6293,6,44.9
73,Senate,6,6367,6,64.7
73,Senate,6,6441,6,79.8
73,Senate,6,6815,1,54.8
73,Senate,6,6856,1,62.2
73,Senate,6,6954,9,54.1
73,Senate,6,6960,9,46.9
73,Senate,6,6991,6,51.2
73,Senate,6,7126,6,44.6
73,Senate,6,7252,6,69.6
73,Senate,6,7473,9,49.6
73,Senate,6,7524,1,61.6
73,Senate,6,7782,6,77.5
73,Senate,6,7836,1,53.8
73,Senate,6,7972,1,36.8
73,Senate,6,7986,6,48.5
73,Senate,6,8138,1,58.6
73,Senate,6,8254,9,59.6
73,Senate,6,8446,1,59.4
73,Senate,6,8476,9,49.9
73,Senate,6,8613,9,48.3
73,Senate,6,8880,6,67.3
73,Senate,6,8888,1,63.8
73,Senate,6,9291,6,41.1
73,Senate,6,9303,1,59.5
73,Senate,6,9439,1,26.2
73,Senate,6,9456,1,53.8
73,Senate,6,9538,1,38.4
73,Senate,6,9604,1,28.4
73,Senate,6,9626,1,47.2
73,Senate,6,9713,1,47.9
73,Senate,6,9724,1,21.8
73,Senate,6,9782,1,44.8
73,Senate,6,9984,6,44.0
73,Senate,6,10047,6,74.6
73,Senate,7,22,1,39.6
73,Senate,7,273,6,67.0
73,Senate,7,296,6,93.0
73,Senate,7,319,6,73.7
73,Senate,7,349,6,83.8
73,Senate,7,404,6,62.4
73,Senate,7,425,6,93.9
73,Senate,7,437,6,75.0
73,Senate,7,743,9,58.2
73,Senate,7,843,1,83.8
73,Senate,7,858,1,84.7
73,Senate,7,982,6,62.1
73,Senate,7,1109,6,76.8
73,Senate,7,1224,6,88.6
73,Senate,7,1234,1,81.2
73,Senate,7,1365,6,22.4
73,Senate,7,1370,6,78.8
73,Senate,7,1494,1,80.2
73,Senate,7,1497,1,65.0
73,Senate,7,1503,9,50.5
73,Senate,7,1772,6,33.9
73,Senate,7,1986,6,42.4
73,Senate,7,2035,9,92.7
73,Senate,7,2062,1,27.3
73,Senate,7,2083,2,85.1
73,Senate,7,2095,1,61.5
73,Senate,7,2289,9,9.6
73,Senate,7,2302,6,47.8
73,Senate,7,2391,9,55.4
73,Senate,7,2575,6,22.4
73,Senate,7,2589,6,87.8
73,Senate,7,2595,1,70.6
73,Senate,7,2747,1,37.7
73,Senate,7,3124,6,51.3
73,Senate,7,3216,9,89.4
73,Senate,7,3347,1,93.5
73,Senate,7,3536,6,50.4
73,Senate,7,3625,5,89.7
73,Senate,7,3653,6,82.9
73,Senate,7,3706,6,61.1
73,Senate,7,3919,6,82.0
73,Senate,7,4126,6,83.2
73,Senate,7,4177,6,77.2
73,Senate,7,4190,1,73.8
73,Senate,7,4227,9,59.2
73,Senate,7,4274,6,94.1
73,Senate,7,4962,1,88.5
73,Senate,7,5106,6,86.8
73,Senate,7,5172,9,77.8
73,Senate,7,5227,6,83.8
73,Senate,7,5274,9,84.9
73,Senate,7,5402,1,87.9
73,Senate,7,5641,6,83.4
73,Senate,7,5747,5,75.2
73,Senate,7,5752,1,9.5
73,Senate,7,5758,1,91.7
73,Senate,7,6119,9,54.6
73,Senate,7,6132,1,76.5
73,Senate,7,6251,1,74.5
73,Senate,7,6293,6,60.2
73,Senate,7,6367,6,37.7
73,Senate,7,6441,6,96.6
73,Senate,7,6815,1,51.3
73,Senate,7,6856,1,36.1
73,Senate,7,6954,9,7.8
73,Senate,7,6960,9,8.3
73,Senate,7,6991,1,93.8
73,Senate,7,7126,2,71.1
73,Senate,7,7252,1,56.2
73,Senate,7,7473,9,79.7
73,Senate,7,7524,6,30.0
73,Senate,7,7782,6,92.6
73,Senate,7,7836,6,30.6
73,Senate,7,7972,1,82.1
73,Senate,7,7986,6,86.4
73,Senate,7,8138,1,87.7
73,Senate,7,8254,9,15.3
73,Senate,7,8446,6,70.8
73,Senate,7,8476,9,6.7
73,Senate,7,8613,6,83.8
73,Senate,7,8880,1,65.7
73,Senate,7,8888,6,77.7
73,Senate,7,9291,1,32.7
73,Senate,7,9303,1,61.8
73,Senate,7,9439,1,27.9
73,Senate,7,9456,6,73.1
73,Senate,7,9538,6,83.9
73,Senate,7,9604,1,23.1
73,Senate,7,9626,6,64.8
73,Senate,7,9713,1,10.2
73,Senate,7,9724,6,93.2
73,Senate,7,9782,1,29.9
73,Senate,7,9984,9,10.2
73,Senate,7,10047,1,19.6
73,Senate,8,22,1,98.5
73,Senate,8,273,1,99.1
73,Senate,8,296,1,100.0
73,Senate,8,319,1,99.5
73,Senate,8,349,1,100.0
73,Senate,8,404,1,98.3
73,Senate,8,425,1,100.0
73,Senate,8,437,1,99.4
73,Senate,8,743,1,95.2
73,Senate,8,843,1,55.3
73,Senate,8,858,6,65.2
73,Senate,8,982,1,98.7
73,Senate,8,1109,1,99.5
73,Senate,8,1224,1,100.0
73,Senate,8,1234,1,59.5
73,Senate,8,1365,1,52.8
73,Senate,8,1370,1,99.5
73,Senate,8,1494,1,36.8
73,Senate,8,1497,1,86.6
73,Senate,8,1503,9,73.2
73,Senate,8,1772,6,16.7
73,Senate,8,1986,1,91.9
73,Senate,8,2035,2,100.0
73,Senate,8,2062,1,99.7
73,Senate,8,2083,2,51.5
73,Senate,8,2095,6,16.9
73,Senate,8,2289,5,83.8
73,Senate,8,2302,1,66.6
73,Senate,8,2391,9,93.6
73,Senate,8,2575,6,88.8
73,Senate,8,2589,1,99.9
73,Senate,8,2595,1,79.7
73,Senate,8,2747,1,98.7
73,Senate,8,3124,1,65.0
73,Senate,8,3216,2,100.0
73,Senate,8,3347,6,90.7
73,Senate,8,3536,1,96.0
73,Senate,8,3625,2,100.0
73,Senate,8,3653,1,99.2
73,Senate,8,3706,1,98.6
73,Senate,8,3919,1,99.5
73,Senate,8,4126,1,99.8
73,Senate,8,4177,1,93.7
73,Senate,8,4190,6,87.2
73,Senate,8,4227,9,98.0
73,Senate,8,4274,1,100.0
73,Senate,8,4962,1,13.9
73,Senate,8,5106,1,99.9
73,Senate,8,5172,2,99.9
73,Senate,8,5227,1,99.7
73,Senate,8,5274,2,100.0
73,Senate,8,5402,5,61.2
73,Senate,8,5641,1,99.9
73,Senate,8,5747,2,99.4
73,Senate,8,5752,1,100.0
73,Senate,8,5758,6,89.0
73,Senate,8,6119,2,97.1
73,Senate,8,6132,6,33.2
73,Senate,8,6251,6,24.9
73,Senate,8,6293,1,98.2
73,Senate,8,6367,1,71.3
73,Senate,8,6441,1,100.0
73,Senate,8,6815,1,95.4
73,Senate,8,6856,1,98.1
73,Senate,8,6954,9,8.1
73,Senate,8,6960,9,20.3
73,Senate,8,6991,6,92.9
73,Senate,8,7126,5,20.3
73,Senate,8,7252,6,54.6
73,Senate,8,7473,1,99.8
73,Senate,8,7524,1,81.5
73,Senate,8,7782,1,100.0
73,Senate,8,7836,1,81.7
73,Senate,8,7972,6,87.9
73,Senate,8,7986,1,99.9
73,Senate,8,8138,1,42.0
73,Senate,8,8254,9,18.7
73,Senate,8,8446,1,99.1
73,Senate,8,8476,9,10.4
73,Senate,8,8613,1,99.9
73,Senate,8,8880,6,58.8
73,Senate,8,8888,1,99.0
73,Senate,8,9291,1,98.9
73,Senate,8,9303,1,89.4
73,Senate,8,9439,1,93.7
73,Senate,8,9456,1,99.5
73,Senate,8,9538,1,100.0
73,Senate,8,9604,1,99.7
73,Senate,8,9626,1,99.1
73,Senate,8,9713,1,100.0
73,Senate,8,9724,1,100.0
73,Senate,8,9782,1,99.5
73,Senate,8,9984,5,68.4
73,Senate,8,10047,1,99.6
73,Senate,9,22,1,42.1
73,Senate,9,273,1,37.7
73,Senate,9,296,1,22.7
73,Senate,9,319,6,65.3
73,Senate,9,349,9,70.5
73,Senate,9,404,1,39.4
73,Senate,9,425,6,78.2
73,Senate,9,437,9,65.7
73,Senate,9,743,1,41.3
73,Senate,9,843,1,59.5
73,Senate,9,858,1,68.9
73,Senate,9,982,1,40.1
73,Senate,9,1109,6,66.4
73,Senate,9,1224,6,74.3
73,Senate,9,1234,6,39.8
73,Senate,9,1365,9,34.3
73,Senate,9,1370,9,66.9
73,Senate,9,1494,1,70.3
73,Senate,9,1497,1,49.7
73,Senate,9,1503,9,65.7
73,Senate,9,1772,6,44.8
73,Senate,9,1986,1,47.0
73,Senate,9,2035,5,78.0
73,Senate,9,2062,6,62.9
73,Senate,9,2083,9,39.6
73,Senate,9,2095,6,42.3
73,Senate,9,2289,9,73.2
73,Senate,9,2302,1,67.7
73,Senate,9,2391,9,53.7
73,Senate,9,2575,9,80.6
73,Senate,9,2589,6,72.5
73,Senate,9,2595,1,54.9
73,Senate,9,2747,6,60.1
73,Senate,9,3124,1,68.8
73,Senate,9,3216,6,74.6
73,Senate,9,3347,1,74.5
73,Senate,9,3536,9,53.9
73,Senate,9,3625,9,75.1
73,Senate,9,3653,1,45.5
73,Senate,9,3706,1,40.9
73,Senate,9,3919,1,43.7
73,Senate,9,4126,6,69.3
73,Senate,9,4177,1,56.6
73,Senate,9,4190,1,80.6
73,Senate,9,4227,1,40.8
73,Senate,9,4274,6,74.5
73,Senate,9,4962,6,24.4
73,Senate,9,5106,6,62.1
73,Senate,9,5172,9,65.9
73,Senate,9,5227,1,41.3
73,Senate,9,5274,9,71.6
73,Senate,9,5402,6,35.6
73,Senate,9,5641,9,70.1
73,Senate,9,5747,9,65.7
73,Senate,9,5752,6,76.1
73,Senate,9,5758,6,25.0
73,Senate,9,6119,5,57.2
73,Senate,9,6132,6,40.2
73,Senate,9,6251,1,55.1
73,Senate,9,6293,6,59.5
73,Senate,9,6367,6,36.3
73,Senate,9,6441,6,83.0
73,Senate,9,6815,6,54.6
73,Senate,9,6856,1,38.8
73,Senate,9,6954,9,76.7
73,Senate,9,6960,1,69.7
73,Senate,9,6991,1,75.9
73,Senate,9,7126,6,45.7
73,Senate,9,7252,6,26.6
73,Senate,9,7473,6,68.3
73,Senate,9,7524,1,51.8
73,Senate,9,7782,6,70.4
73,Senate,9,7836,6,46.0
