congress,chamber,icpsr,state_icpsr,district_code,state_abbrev,party_code,occupancy,last_means,bioname,bioguide_id,born,died,nominate_dim1,nominate_dim2,nominate_log_likelihood,nominate_geo_mean_probability,nominate_number_of_votes,nominate_number_of_errors,conditional,nokken_poole_dim1,nokken_poole_dim2
118,Senate,41101,1,0,CT,100,,,"BLUMENTHAL, Richard",B001277,1946,,-0.435,-0.169,-1.30537,0.98649,96,0,,-0.273,-0.479
118,Senate,15015,11,0,DE,100,,,"CARPER, Thomas Richard",C000174,1947,,-0.178,-0.225,-4.35471,0.95425,93,2,,-0.194,-0.613
118,Senate,40916,11,0,DE,100,,,"COONS, Christopher A.",C001088,1963,,-0.231,-0.212,-0.51574,0.99395,85,0,,-0.268,-0.185
118,Senate,41102,43,0,FL,200,,,"RUBIO, Marco",R000595,1971,,0.609,-0.149,-11.42516,0.88669,95,1,,0.607,0.794
118,Senate,41903,43,0,FL,200,,,"SCOTT, Richard Lynn (Rick)",S001217,1952,,0.661,0.18,-7.10862,0.92863,96,2,,0.915,0.403
118,Senate,42103,44,0,GA,100,,,"OSSOFF, Thomas Jonathan (Jon)",O000174,1987,,-0.474,0.454,-4.8649,0.95059,96,1,,-0.447,0.241
118,Senate,42105,44,0,GA,100,,,"WARNOCK, Raphael Gamaliel",W000790,1969,,-0.396,0.385,-2.38633,0.97467,93,0,,-0.285,-0.071
118,Senate,20713,82,0,HI,100,,,"HIRONO, Mazie",H001042,1947,,-0.512,-0.087,-7.07314,0.92897,96,2,,-0.673,0.351
118,Senate,41112,82,0,HI,100,,,"SCHATZ, Brian Emanuel",S001194,1972,,-0.444,-0.107,-1.35818,0.98581,95,0,,-0.273,-0.479
118,Senate,29345,63,0,ID,200,,,"CRAPO, Michael Dean",C000880,1951,,0.501,0.284,-12.89651,0.85112,80,4,,0.526,0.592
118,Senate,40902,63,0,ID,200,,,"RISCH, James",R000584,1943,,0.551,0.4,-10.38463,0.88625,86,4,,0.502,0.698
118,Senate,15021,21,0,IL,100,,,"DURBIN, Richard Joseph",D000563,1944,,-0.348,-0.303,-2.79519,0.96765,85,2,,-0.492,0.15
118,Senate,21325,21,0,IL,100,,,"DUCKWORTH, Tammy",D000622,1968,,-0.335,0.093,-4.51193,0.95362,95,2,,-0.426,-0.548
118,Senate,21133,22,0,IN,200,,,"YOUNG, Todd",Y000064,1972,,0.453,-0.056,-40.11702,0.64658,92,22,,0.438,-0.156
118,Senate,41900,22,0,IN,200,,,"BRAUN, Michael",B001310,1954,,0.8,0.6,-22.1428,0.79209,95,10,,0.992,-0.13
118,Senate,14226,31,0,IA,200,,,"GRASSLEY, Charles Ernest",G000386,1933,,0.355,-0.052,-38.23205,0.67149,96,24,,0.424,-0.325
118,Senate,41502,31,0,IA,200,,,"ERNST, Joni",E000295,1970,,0.541,-0.058,-19.75449,0.81402,96,7,,0.404,0.667
118,Senate,21734,32,0,KS,200,,,"MARSHALL, Roger Wayne",M001198,1960,,0.581,0.184,-24.7276,0.77292,96,14,,0.641,-0.178
118,Senate,29722,32,0,KS,200,,,"MORAN, Jerry",M000934,1954,,0.417,0.218,-31.47777,0.69928,88,18,,0.422,0.026
118,Senate,14921,51,0,KY,200,,,"McCONNELL, Addison Mitchell (Mitch)",M000355,1942,,0.405,0.021,-15.1316,0.78944,64,7,,0.353,0.169
118,Senate,41104,51,0,KY,200,,,"PAUL, Rand",P000603,1963,,0.889,-0.457,-12.66637,0.87518,95,11,,0.991,-0.136
118,Senate,20919,45,0,LA,200,,,"CASSIDY, Bill",C001075,1957,,0.471,-0.067,-34.44444,0.69852,96,23,,0.617,-0.283
118,Senate,41703,45,0,LA,200,,,"KENNEDY, John Neely",K000393,1951,,0.549,-0.03,-40.0209,0.65621,95,18,,0.428,0.021
118,Senate,41300,2,0,ME,328,,,"KING, Angus Stanley, Jr.",K000383,1944,,-0.161,-0.211,-1.35541,0.98583,95,0,,-0.267,-0.086
118,Senate,49703,2,0,ME,200,,,"COLLINS, Susan Margaret",C001035,1952,,0.116,-0.535,-8.54635,0.91482,96,4,,0.124,-0.465
118,Senate,15408,52,0,MD,100,,,"CARDIN, Benjamin Louis",C000141,1943,,-0.32,-0.227,-8.03582,0.91636,92,3,,-0.697,-0.717
118,Senate,20330,52,0,MD,100,,,"VAN HOLLEN, Christopher",V000128,1959,,-0.391,-0.209,-1.66883,0.9824,94,1,,-0.426,-0.548
118,Senate,14435,3,0,MA,100,,,"MARKEY, Edward John",M000133,1946,,-0.514,-0.46,-2.93727,0.96924,94,2,,-0.695,-0.719
118,Senate,41301,3,0,MA,100,,,"WARREN, Elizabeth",W000817,1949,,-0.751,-0.336,-1.16299,0.98796,96,0,,-0.631,-0.716
118,Senate,20923,23,0,MI,100,,,"PETERS, Gary C.",P000595,1958,,-0.246,-0.185,-3.58955,0.9633,96,1,,-0.155,-0.263
118,Senate,29732,23,0,MI,100,,,"STABENOW, Deborah Ann",S000770,1950,,-0.343,-0.016,-1.80421,0.98138,96,1,,-0.273,-0.479
118,Senate,40700,33,0,MN,100,,,"KLOBUCHAR, Amy",K000367,1960,,-0.284,-0.362,-1.851,0.9809,96,1,,-0.263,-0.097
118,Senate,41706,33,0,MN,100,,,"SMITH, Tina",S001203,1958,,-0.397,-0.066,-1.36917,0.98584,96,0,,-0.273,-0.479
118,Senate,29534,46,0,MS,200,,,"WICKER, Roger F.",W000437,1951,,0.376,0.351,-20.63714,0.80474,95,8,,0.316,0.724
118,Senate,41707,46,0,MS,200,,,"HYDE-SMITH, Cindy",H001079,1959,,0.445,0.371,-14.18484,0.86264,96,8,,0.51,0.364
118,Senate,41901,34,0,MO,200,,,"HAWLEY, Joshua David",H001089,1979,,0.75,-0.223,-18.94835,0.81918,95,13,,1.0,-0.03
118,Senate,42303,34,0,MO,200,,,"SCHMITT, Eric Stephen",S001227,1975,,0.903,-0.431,-15.29749,0.84981,94,12,,1.0,-0.03
118,Senate,21338,64,0,MT,200,,,"DAINES, Steve",D000618,1962,,0.583,-0.041,-21.66637,0.79796,96,12,,0.637,-0.179
118,Senate,40702,64,0,MT,100,,,"TESTER, Jon",T000464,1956,,-0.215,0.156,-11.88691,0.88354,96,5,,-0.135,0.14
118,Senate,41302,35,0,NE,200,,,"FISCHER, Debra (Deb)",F000463,1951,,0.459,0.305,-11.9824,0.88266,96,5,,0.425,0.905
118,Senate,42302,35,0,NE,200,,,"RICKETTS, John Peter (Pete)",R000618,1964,,0.391,0.704,-12.42343,0.87861,96,3,,0.389,0.711
118,Senate,21743,65,0,NV,100,,,"ROSEN, Jacklyn Sheryl",R000608,1957,,-0.287,0.324,-14.64874,0.85848,96,8,,-0.349,0.668
118,Senate,41700,65,0,NV,100,,,"CORTEZ MASTO, Catherine Marie",C001113,1964,,-0.36,0.329,-3.42787,0.96456,95,1,,-0.214,0.04
118,Senate,40906,4,0,NH,100,,,"SHAHEEN, Jeanne",S001181,1947,,-0.238,-0.14,-0.69108,0.99275,95,0,,-0.269,-0.243
118,Senate,41702,4,0,NH,100,,,"HASSAN, Margaret (Maggie)",H001076,1958,,-0.233,0.018,-1.30297,0.98652,96,0,,-0.263,-0.097
118,Senate,29373,12,0,NJ,100,,,"MENENDEZ, Robert",M000639,1954,,-0.367,-0.123,-1.26085,0.98682,95,0,,-0.274,-0.479
118,Senate,41308,12,0,NJ,100,,,"BOOKER, Cory Anthony",B001288,1969,,-0.584,-0.273,-1.28556,0.98566,89,0,,-0.441,-0.504
118,Senate,20930,66,0,NM,100,,,"HEINRICH, Martin",H001046,1971,,-0.33,-0.022,-0.99273,0.98927,92,0,,-0.263,-0.099
118,Senate,20932,66,0,NM,100,,,"LUJÁN, Ben Ray",L000570,1972,,-0.368,0.015,-1.14427,0.98815,96,0,,-0.263,-0.097
118,Senate,14858,13,0,NY,100,,,"SCHUMER, Charles Ellis (Chuck)",S000148,1950,,-0.356,-0.418,-9.26183,0.90617,94,2,,-0.211,-0.628
118,Senate,20735,13,0,NY,100,,,"GILLIBRAND, Kirsten",G000555,1966,,-0.47,-0.426,-3.65544,0.96146,93,2,,-0.253,-0.698
118,Senate,21708,47,0,NC,200,,,"BUDD, Theodore Paul",B001305,1971,,0.636,-0.074,-13.79948,0.86071,92,10,,0.664,-0.06
118,Senate,41504,47,0,NC,200,,,"TILLIS, Thomas Roland (Thom)",T000476,1960,,0.399,-0.097,-36.56007,0.66004,88,21,,0.357,-0.04
118,Senate,21350,36,0,ND,200,,,"CRAMER, Kevin",C001096,1961,,0.397,0.388,-18.40274,0.8132,89,10,,0.427,0.254
118,Senate,41107,36,0,ND,200,,,"HOEVEN, John",H001061,1957,,0.388,0.436,-21.50663,0.79741,95,12,,0.497,0.274
118,Senate,29389,24,0,OH,100,,,"BROWN, Sherrod",B000944,1952,,-0.428,-0.106,-8.04736,0.91625,92,3,,-0.405,0.289
118,Senate,42304,24,0,OH,200,,,"VANCE, James David",V000137,1984,,0.896,-0.444,-14.69913,0.8538,93,12,,1.0,-0.03
118,Senate,21166,53,0,OK,200,,,"LANKFORD, James",L000575,1968,,0.607,0.175,-7.62016,0.92292,95,2,,0.575,0.795
118,Senate,21355,53,0,OK,200,,,"MULLIN, Markwayne",M001190,1977,,0.545,0.244,-7.87514,0.92124,96,3,,0.572,0.82
118,Senate,14871,72,0,OR,100,,,"WYDEN, Ronald Lee",W000779,1949,,-0.33,-0.478,-1.04406,0.98918,96,0,,-0.273,-0.479
118,Senate,40908,72,0,OR,100,,,"MERKLEY, Jeff",M001176,1956,,-0.444,-0.735,-5.27958,0.9369,81,2,,-0.482,-0.876
118,Senate,40703,14,0,PA,100,,,"CASEY, Robert (Bob), Jr.",C001070,1960,,-0.314,0.172,-1.42898,0.98272,82,0,,-0.263,-0.097
118,Senate,42301,14,0,PA,100,,,"FETTERMAN, John Karl",F000479,1969,,-0.34,-0.185,-0.06659,0.99778,30,0,,-0.315,-0.253
118,Senate,29142,5,0,RI,100,,,"REED, John F. (Jack)",R000122,1949,,-0.367,-0.175,-2.03141,0.97906,96,1,,-0.426,-0.548
118,Senate,40704,5,0,RI,100,,,"WHITEHOUSE, Sheldon",W000802,1955,,-0.355,-0.087,-1.88109,0.97932,90,1,,-0.432,-0.504
118,Senate,21173,48,0,SC,200,,,"SCOTT, Tim",S001184,1965,,0.629,-0.013,-16.62528,0.83789,94,3,,0.724,-0.089
118,Senate,29566,48,0,SC,200,,,"GRAHAM, Lindsey O.",G000359,1955,,0.373,-0.258,-51.13037,0.58046,94,32,,0.209,-0.023
118,Senate,29754,37,0,SD,200,,,"THUNE, John",T000250,1961,,0.428,0.208,-14.33767,0.86127,96,5,,0.295,0.764
118,Senate,41505,37,0,SD,200,,,"ROUNDS, Marion Michael (Mike)",R000605,1954,,0.364,0.077,-26.98361,0.75497,96,6,,0.215,0.47
118,Senate,20351,54,0,TN,200,,,"BLACKBURN, Marsha",B001243,1952,,0.627,0.149,-6.72218,0.93027,93,2,,0.722,0.177
118,Senate,42100,54,0,TN,200,,,"HAGERTY, William Francis (Bill)",H000601,1959,,0.696,-0.157,-13.00057,0.86822,92,4,,0.594,0.235
118,Senate,40305,49,0,TX,200,,,"CORNYN, John",C001056,1952,,0.472,-0.087,-32.75519,0.71092,96,17,,0.445,-0.072
118,Senate,41304,49,0,TX,200,,,"CRUZ, Rafael Edward (Ted)",C001098,1970,,0.815,-0.213,-9.38,0.89667,86,4,,0.705,0.126
118,Senate,41110,67,0,UT,200,,,"LEE, Mike",L000577,1971,,0.891,-0.454,-19.1173,0.81237,92,14,,0.84,-0.542
118,Senate,41902,67,0,UT,200,,,"ROMNEY, Willard Mitt (Mitt)",R000615,1947,,0.29,0.296,-22.23113,0.79328,96,9,,0.254,0.4
118,Senate,20750,6,0,VT,100,,,"WELCH, Peter",W000800,1947,,-0.407,-0.358,-3.16329,0.96759,96,1,,-0.381,-0.924
118,Senate,29147,6,0,VT,328,,,"SANDERS, Bernard",S000033,1941,,-0.538,-0.392,-5.70213,0.93202,81,3,,-0.834,-0.551
118,Senate,40909,40,0,VA,100,,,"WARNER, Mark",W000805,1954,,-0.204,-0.049,-1.31234,0.98642,96,0,,-0.263,-0.097
118,Senate,41305,40,0,VA,100,,,"KAINE, Timothy Michael (Tim)",K000384,1958,,-0.244,-0.06,-0.98312,0.98981,96,0,,-0.263,-0.097
118,Senate,39310,73,0,WA,100,,,"CANTWELL, Maria E.",C000127,1958,,-0.305,-0.413,-0.94399,0.99021,96,0,,-0.273,-0.479
118,Senate,49308,73,0,WA,100,,,"MURRAY, Patty",M001111,1950,,-0.352,-0.307,-1.0289,0.98934,96,0,,-0.273,-0.479
118,Senate,20146,56,0,WV,200,,,"CAPITO, Shelley Moore",C001047,1953,,0.276,0.119,-25.15053,0.76952,96,8,,0.252,0.448
118,Senate,40915,56,0,WV,100,,,"MANCHIN, Joe, III",M001183,1947,,-0.06,0.41,-18.74161,0.82096,95,7,,-0.067,0.352
118,Senate,29940,25,0,WI,100,,,"BALDWIN, Tammy",B001230,1962,,-0.493,-0.134,-4.90442,0.9502,96,3,,-0.589,0.236
118,Senate,41111,25,0,WI,200,,,"JOHNSON, Ron",J000293,1955,,0.626,-0.145,-11.42575,0.88779,96,4,,0.669,0.455
118,Senate,20953,68,0,WY,200,,,"LUMMIS, Cynthia M.",L000571,1954,,0.692,-0.352,-11.76677,0.8835,95,5,,0.956,-0.259
118,Senate,40707,68,0,WY,200,,,"BARRASSO, John A.",B001261,1952,,0.537,0.221,-3.75675,0.94701,69,0,,0.601,0.799
