congress,chamber,rollnumber,icpsr,cast_code,prob
72,Senate,3,3653,2,
72,Senate,3,3706,1,
72,Senate,3,3919,2,
72,Senate,3,4120,1,
72,Senate,3,4126,1,
72,Senate,3,4177,2,
72,Senate,3,4190,2,
72,Senate,3,4207,1,
72,Senate,3,4227,1,
72,Senate,3,4274,2,
72,Senate,3,4654,8,
72,Senate,3,4717,1,
72,Senate,3,4962,2,
72,Senate,3,5065,8,
72,Senate,3,5106,2,
72,Senate,3,5172,1,
72,Senate,3,5227,2,
72,Senate,3,5274,1,
72,Senate,3,5402,8,
72,Senate,3,5641,9,
72,Senate,3,5747,1,
72,Senate,3,5758,9,
72,Senate,3,6251,1,
72,Senate,3,6293,1,
72,Senate,3,6367,2,
72,Senate,3,6441,9,
72,Senate,3,6719,1,
72,Senate,3,6750,9,
72,Senate,3,6856,1,
72,Senate,3,6954,2,
72,Senate,3,6960,8,
72,Senate,3,6991,8,
72,Senate,3,7023,2,
72,Senate,3,7252,2,
72,Senate,3,7473,9,
72,Senate,3,7782,2,
72,Senate,3,7972,7,
72,Senate,3,7986,1,
72,Senate,3,8254,2,
72,Senate,3,8446,1,
72,Senate,3,8476,8,
72,Senate,3,8487,2,
72,Senate,3,8613,1,
72,Senate,3,8713,2,
72,Senate,3,8880,2,
72,Senate,3,8888,9,
72,Senate,3,9106,1,
72,Senate,3,9298,8,
72,Senate,3,9303,1,
72,Senate,3,9439,2,
72,Senate,3,9456,1,
72,Senate,3,9538,1,
72,Senate,3,9604,2,
72,Senate,3,9713,1,
72,Senate,3,9724,2,
72,Senate,3,9782,1,
72,Senate,3,9788,1,
72,Senate,3,9862,2,
72,Senate,3,9875,2,
72,Senate,3,9984,1,
72,Senate,3,10047,2,
72,Senate,4,273,1,
72,Senate,4,296,2,
72,Senate,4,349,1,
72,Senate,4,404,1,
72,Senate,4,425,2,
72,Senate,4,437,9,
72,Senate,4,716,2,
72,Senate,4,743,1,
72,Senate,4,761,8,
72,Senate,4,858,9,
72,Senate,4,982,1,
72,Senate,4,1070,8,
72,Senate,4,1091,1,
72,Senate,4,1224,1,
72,Senate,4,1234,1,
72,Senate,4,1370,1,
72,Senate,4,1494,8,
72,Senate,4,1497,1,
72,Senate,4,1503,2,
72,Senate,4,1986,1,
72,Senate,4,2035,1,
72,Senate,4,2062,1,
72,Senate,4,2083,1,
72,Senate,4,2095,8,
72,Senate,4,2289,8,
72,Senate,4,2302,2,
72,Senate,4,2391,2,
72,Senate,4,2575,2,
72,Senate,4,2595,1,
72,Senate,4,3124,2,
72,Senate,4,3216,1,
72,Senate,4,3347,8,
72,Senate,4,3536,1,
72,Senate,4,3625,1,
72,Senate,4,3630,2,
72,Senate,4,3653,2,
72,Senate,4,3706,1,
72,Senate,4,3919,2,
72,Senate,4,4120,1,
72,Senate,4,4126,1,
72,Senate,4,4177,2,
72,Senate,4,4190,2,
72,Senate,4,4207,1,
72,Senate,4,4227,1,
72,Senate,4,4274,2,
72,Senate,4,4654,8,
72,Senate,4,4717,1,
72,Senate,4,4962,2,
72,Senate,4,5065,8,
72,Senate,4,5106,2,
72,Senate,4,5172,1,
72,Senate,4,5227,2,
72,Senate,4,5274,1,
72,Senate,4,5402,8,
72,Senate,4,5641,1,
72,Senate,4,5747,1,
72,Senate,4,5758,9,
72,Senate,4,6251,1,
72,Senate,4,6293,1,
72,Senate,4,6367,2,
72,Senate,4,6441,9,
72,Senate,4,6719,1,
72,Senate,4,6750,9,
72,Senate,4,6856,1,
72,Senate,4,6954,2,
72,Senate,4,6960,8,
72,Senate,4,6991,8,
72,Senate,4,7023,2,
72,Senate,4,7252,2,
72,Senate,4,7473,9,
72,Senate,4,7782,2,
72,Senate,4,7972,9,
72,Senate,4,7986,1,
72,Senate,4,8254,2,
72,Senate,4,8446,1,
72,Senate,4,8476,8,
72,Senate,4,8487,2,
72,Senate,4,8613,1,
72,Senate,4,8713,2,
72,Senate,4,8880,2,
72,Senate,4,8888,9,
72,Senate,4,9106,1,
72,Senate,4,9298,8,
72,Senate,4,9303,1,
72,Senate,4,9439,2,
72,Senate,4,9456,1,
72,Senate,4,9538,1,
72,Senate,4,9604,2,
72,Senate,4,9713,1,
72,Senate,4,9724,2,
72,Senate,4,9782,1,
72,Senate,4,9788,1,
72,Senate,4,9862,2,
72,Senate,4,9875,2,
72,Senate,4,9984,1,
72,Senate,4,10047,2,
72,Senate,5,273,1,
72,Senate,5,296,2,
72,Senate,5,349,1,
72,Senate,5,404,1,
72,Senate,5,425,2,
72,Senate,5,437,9,
72,Senate,5,716,2,
72,Senate,5,743,1,
72,Senate,5,761,8,
72,Senate,5,858,8,
72,Senate,5,982,1,
72,Senate,5,1070,8,
72,Senate,5,1091,1,
72,Senate,5,1224,1,
72,Senate,5,1234,1,
72,Senate,5,1370,1,
72,Senate,5,1494,8,
72,Senate,5,1497,1,
72,Senate,5,1503,2,
72,Senate,5,1986,1,
72,Senate,5,2035,1,
72,Senate,5,2062,1,
72,Senate,5,2083,1,
72,Senate,5,2095,8,
72,Senate,5,2289,8,
72,Senate,5,2302,2,
72,Senate,5,2391,2,
72,Senate,5,2575,2,
72,Senate,5,2595,1,
72,Senate,5,3124,2,
72,Senate,5,3216,1,
72,Senate,5,3347,8,
72,Senate,5,3536,1,
72,Senate,5,3625,1,
72,Senate,5,3630,2,
72,Senate,5,3653,2,
72,Senate,5,3706,1,
72,Senate,5,3919,2,
72,Senate,5,4120,1,
72,Senate,5,4126,1,
72,Senate,5,4177,2,
72,Senate,5,4190,2,
72,Senate,5,4207,1,
72,Senate,5,4227,1,
72,Senate,5,4274,2,
72,Senate,5,4654,8,
72,Senate,5,4717,1,
72,Senate,5,4962,2,
72,Senate,5,5065,8,
72,Senate,5,5106,2,
72,Senate,5,5172,1,
72,Senate,5,5227,2,
72,Senate,5,5274,1,
72,Senate,5,5402,8,
72,Senate,5,5641,1,
72,Senate,5,5747,1,
72,Senate,5,5758,9,
72,Senate,5,6251,1,
72,Senate,5,6293,1,
72,Senate,5,6367,2,
72,Senate,5,6441,9,
72,Senate,5,6719,1,
72,Senate,5,6750,9,
72,Senate,5,6856,1,
72,Senate,5,6954,2,
72,Senate,5,6960,8,
72,Senate,5,6991,8,
72,Senate,5,7023,2,
72,Senate,5,7252,2,
72,Senate,5,7473,9,
72,Senate,5,7782,2,
72,Senate,5,7972,9,
72,Senate,5,7986,1,
72,Senate,5,8254,2,
72,Senate,5,8446,1,
72,Senate,5,8476,8,
72,Senate,5,8487,2,
72,Senate,5,8613,1,
72,Senate,5,8713,2,
72,Senate,5,8880,2,
72,Senate,5,8888,9,
72,Senate,5,9106,1,
72,Senate,5,9298,8,
72,Senate,5,9303,1,
72,Senate,5,9439,2,
72,Senate,5,9456,1,
72,Senate,5,9538,1,
72,Senate,5,9604,2,
72,Senate,5,9713,1,
72,Senate,5,9724,2,
72,Senate,5,9782,1,
72,Senate,5,9788,1,
72,Senate,5,9862,2,
72,Senate,5,9875,2,
72,Senate,5,9984,1,
72,Senate,5,10047,2,
72,Senate,6,273,1,
72,Senate,6,296,2,
72,Senate,6,349,1,
72,Senate,6,404,1,
72,Senate,6,425,2,
72,Senate,6,437,9,
72,Senate,6,716,2,
72,Senate,6,743,1,
72,Senate,6,761,8,
72,Senate,6,858,8,
72,Senate,6,982,1,
72,Senate,6,1070,8,
72,Senate,6,1091,1,
72,Senate,6,1224,1,
72,Senate,6,1234,1,
72,Senate,6,1370,1,
72,Senate,6,1494,8,
72,Senate,6,1497,1,
72,Senate,6,1503,2,
72,Senate,6,1986,1,
72,Senate,6,2035,1,
72,Senate,6,2062,1,
72,Senate,6,2083,1,
72,Senate,6,2095,8,
72,Senate,6,2289,8,
72,Senate,6,2302,2,
72,Senate,6,2391,2,
72,Senate,6,2575,2,
72,Senate,6,2595,1,
72,Senate,6,3124,2,
72,Senate,6,3216,1,
72,Senate,6,3347,8,
72,Senate,6,3536,1,
72,Senate,6,3625,1,
72,Senate,6,3630,2,
72,Senate,6,3653,2,
72,Senate,6,3706,1,
72,Senate,6,3919,2,
72,Senate,6,4120,1,
72,Senate,6,4126,1,
72,Senate,6,4177,2,
72,Senate,6,4190,2,
72,Senate,6,4207,1,
72,Senate,6,4227,1,
72,Senate,6,4274,2,
72,Senate,6,4654,8,
72,Senate,6,4717,1,
72,Senate,6,4962,2,
72,Senate,6,5065,8,
72,Senate,6,5106,2,
72,Senate,6,5172,1,
72,Senate,6,5227,2,
72,Senate,6,5274,1,
72,Senate,6,5402,8,
72,Senate,6,5641,1,
72,Senate,6,5747,1,
72,Senate,6,5758,9,
72,Senate,6,6251,1,
72,Senate,6,6293,1,
72,Senate,6,6367,2,
72,Senate,6,6441,9,
72,Senate,6,6719,1,
72,Senate,6,6750,9,
72,Senate,6,6856,1,
72,Senate,6,6954,2,
72,Senate,6,6960,8,
72,Senate,6,6991,8,
72,Senate,6,7023,2,
72,Senate,6,7252,2,
72,Senate,6,7473,9,
72,Senate,6,7782,2,
72,Senate,6,7972,9,
72,Senate,6,7986,1,
72,Senate,6,8254,2,
72,Senate,6,8446,1,
72,Senate,6,8476,8,
72,Senate,6,8487,2,
72,Senate,6,8613,1,
72,Senate,6,8713,2,
72,Senate,6,8880,2,
72,Senate,6,8888,9,
72,Senate,6,9106,1,
72,Senate,6,9298,8,
72,Senate,6,9303,1,
72,Senate,6,9439,2,
72,Senate,6,9456,1,
72,Senate,6,9538,1,
72,Senate,6,9604,2,
72,Senate,6,9713,1,
72,Senate,6,9724,2,
72,Senate,6,9782,1,
72,Senate,6,9788,1,
72,Senate,6,9862,2,
72,Senate,6,9875,2,
72,Senate,6,9984,1,
72,Senate,6,10047,2,
72,Senate,7,273,1,
72,Senate,7,296,2,
72,Senate,7,349,1,
72,Senate,7,404,1,
72,Senate,7,425,2,
72,Senate,7,437,9,
72,Senate,7,716,2,
72,Senate,7,743,1,
72,Senate,7,761,8,
72,Senate,7,858,8,
72,Senate,7,982,1,
72,Senate,7,1070,8,
72,Senate,7,1091,1,
72,Senate,7,1224,1,
72,Senate,7,1234,1,
72,Senate,7,1370,1,
72,Senate,7,1494,8,
72,Senate,7,1497,1,
72,Senate,7,1503,2,
72,Senate,7,1986,1,
72,Senate,7,2035,1,
72,Senate,7,2062,1,
72,Senate,7,2083,1,
72,Senate,7,2095,8,
72,Senate,7,2289,8,
72,Senate,7,2302,2,
72,Senate,7,2391,2,
72,Senate,7,2575,2,
72,Senate,7,2595,1,
72,Senate,7,3124,2,
72,Senate,7,3216,1,
72,Senate,7,3347,8,
72,Senate,7,3536,1,
72,Senate,7,3625,1,
72,Senate,7,3630,2,
72,Senate,7,3653,2,
72,Senate,7,3706,1,
72,Senate,7,3919,2,
72,Senate,7,4120,1,
72,Senate,7,4126,1,
72,Senate,7,4177,2,
72,Senate,7,4190,2,
72,Senate,7,4207,1,
72,Senate,7,4227,1,
72,Senate,7,4274,2,
72,Senate,7,4654,8,
72,Senate,7,4717,1,
72,Senate,7,4962,2,
72,Senate,7,5065,8,
72,Senate,7,5106,2,
72,Senate,7,5172,1,
72,Senate,7,5227,2,
72,Senate,7,5274,1,
72,Senate,7,5402,8,
72,Senate,7,5641,1,
72,Senate,7,5747,1,
72,Senate,7,5758,9,
72,Senate,7,6251,1,
72,Senate,7,6293,1,
72,Senate,7,6367,2,
72,Senate,7,6441,9,
72,Senate,7,6719,1,
72,Senate,7,6750,9,
72,Senate,7,6856,1,
72,Senate,7,6954,2,
72,Senate,7,6960,8,
72,Senate,7,6991,8,
72,Senate,7,7023,2,
72,Senate,7,7252,2,
72,Senate,7,7473,9,
72,Senate,7,7782,2,
72,Senate,7,7972,9,
72,Senate,7,7986,1,
72,Senate,7,8254,2,
72,Senate,7,8446,1,
72,Senate,7,8476,8,
72,Senate,7,8487,2,
72,Senate,7,8613,1,
72,Senate,7,8713,2,
72,Senate,7,8880,2,
72,Senate,7,8888,9,
72,Senate,7,9106,1,
72,Senate,7,9298,8,
72,Senate,7,9303,1,
72,Senate,7,9439,2,
72,Senate,7,9456,1,
72,Senate,7,9538,1,
72,Senate,7,9604,2,
72,Senate,7,9713,1,
72,Senate,7,9724,2,
72,Senate,7,9782,1,
72,Senate,7,9788,1,
72,Senate,7,9862,2,
72,Senate,7,9875,2,
72,Senate,7,9984,1,
72,Senate,7,10047,2,
72,Senate,8,273,1,
72,Senate,8,296,2,
72,Senate,8,349,1,
72,Senate,8,404,1,
72,Senate,8,425,2,
72,Senate,8,437,1,
72,Senate,8,716,2,
72,Senate,8,743,1,
72,Senate,8,761,8,
72,Senate,8,858,8,
72,Senate,8,982,1,
72,Senate,8,1070,8,
72,Senate,8,1091,1,
72,Senate,8,1224,1,
72,Senate,8,1234,1,
72,Senate,8,1370,1,
72,Senate,8,1494,8,
72,Senate,8,1497,1,
72,Senate,8,1503,2,
72,Senate,8,1986,1,
72,Senate,8,2035,1,
72,Senate,8,2062,1,
72,Senate,8,2083,1,
72,Senate,8,2095,8,
72,Senate,8,2289,8,
72,Senate,8,2302,2,
72,Senate,8,2391,2,
72,Senate,8,2575,2,
72,Senate,8,2595,9,
72,Senate,8,3124,2,
72,Senate,8,3216,1,
72,Senate,8,3347,8,
72,Senate,8,3536,1,
72,Senate,8,3625,1,
72,Senate,8,3630,2,
72,Senate,8,3653,2,
72,Senate,8,3706,1,
72,Senate,8,3919,2,
72,Senate,8,4120,1,
72,Senate,8,4126,9,
72,Senate,8,4177,2,
72,Senate,8,4190,2,
72,Senate,8,4207,1,
72,Senate,8,4227,1,
72,Senate,8,4274,2,
72,Senate,8,4654,8,
72,Senate,8,4717,1,
72,Senate,8,4962,2,
72,Senate,8,5065,8,
72,Senate,8,5106,2,
72,Senate,8,5172,1,
72,Senate,8,5227,2,
72,Senate,8,5274,1,
72,Senate,8,5402,8,
72,Senate,8,5641,1,
72,Senate,8,5747,1,
72,Senate,8,5758,9,
72,Senate,8,6251,1,
72,Senate,8,6293,1,
72,Senate,8,6367,9,
72,Senate,8,6441,2,
72,Senate,8,6719,1,
72,Senate,8,6750,9,
72,Senate,8,6856,1,
72,Senate,8,6954,2,
72,Senate,8,6960,8,
72,Senate,8,6991,8,
72,Senate,8,7023,2,
72,Senate,8,7252,2,
72,Senate,8,7473,9,
72,Senate,8,7782,2,
72,Senate,8,7972,9,
72,Senate,8,7986,1,
72,Senate,8,8254,2,
72,Senate,8,8446,1,
72,Senate,8,8476,8,
72,Senate,8,8487,2,
72,Senate,8,8613,1,
72,Senate,8,8713,2,
72,Senate,8,8880,9,
72,Senate,8,8888,9,
72,Senate,8,9106,1,
72,Senate,8,9298,8,
72,Senate,8,9303,1,
72,Senate,8,9439,2,
72,Senate,8,9456,1,
72,Senate,8,9538,9,
72,Senate,8,9604,9,
72,Senate,8,9713,1,
72,Senate,8,9724,2,
72,Senate,8,9782,1,
72,Senate,8,9788,1,
72,Senate,8,9862,2,
72,Senate,8,9875,2,
72,Senate,8,9984,1,
72,Senate,8,10047,2,
72,Senate,9,273,1,
72,Senate,9,296,2,
72,Senate,9,349,1,
72,Senate,9,404,1,
72,Senate,9,425,2,
72,Senate,9,437,1,
72,Senate,9,716,2,
72,Senate,9,743,1,
72,Senate,9,761,8,
72,Senate,9,858,8,
72,Senate,9,982,1,
72,Senate,9,1070,8,
72,Senate,9,1091,1,
72,Senate,9,1224,1,
72,Senate,9,1234,1,
72,Senate,9,1370,1,
72,Senate,9,1494,8,
72,Senate,9,1497,1,
72,Senate,9,1503,2,
72,Senate,9,1986,1,
72,Senate,9,2035,1,
72,Senate,9,2062,1,
72,Senate,9,2083,1,
72,Senate,9,2095,8,
72,Senate,9,2289,8,
72,Senate,9,2302,2,
72,Senate,9,2391,2,
72,Senate,9,2575,2,
72,Senate,9,2595,9,
72,Senate,9,3124,2,
72,Senate,9,3216,1,
72,Senate,9,3347,8,
72,Senate,9,3536,1,
72,Senate,9,3625,1,
72,Senate,9,3630,2,
72,Senate,9,3653,2,
72,Senate,9,3706,1,
72,Senate,9,3919,2,
72,Senate,9,4120,1,
72,Senate,9,4126,9,
72,Senate,9,4177,2,
72,Senate,9,4190,2,
72,Senate,9,4207,1,
72,Senate,9,4227,1,
72,Senate,9,4274,2,
72,Senate,9,4654,8,
72,Senate,9,4717,1,
72,Senate,9,4962,2,
72,Senate,9,5065,8,
72,Senate,9,5106,2,
72,Senate,9,5172,1,
72,Senate,9,5227,2,
72,Senate,9,5274,1,
72,Senate,9,5402,8,
72,Senate,9,5641,1,
72,Senate,9,5747,1,
72,Senate,9,5758,9,
72,Senate,9,6251,1,
72,Senate,9,6293,1,
72,Senate,9,6367,9,
72,Senate,9,6441,2,
72,Senate,9,6719,1,
72,Senate,9,6750,9,
72,Senate,9,6856,1,
72,Senate,9,6954,2,
72,Senate,9,6960,8,
72,Senate,9,6991,8,
72,Senate,9,7023,2,
72,Senate,9,7252,2,
72,Senate,9,7473,9,
72,Senate,9,7782,2,
72,Senate,9,7972,9,
72,Senate,9,7986,1,
72,Senate,9,8254,2,
72,Senate,9,8446,1,
72,Senate,9,8476,8,
72,Senate,9,8487,2,
72,Senate,9,8613,1,
72,Senate,9,8713,2,
72,Senate,9,8880,9,
72,Senate,9,8888,9,
72,Senate,9,9106,1,
72,Senate,9,9298,8,
72,Senate,9,9303,1,
72,Senate,9,9439,2,
72,Senate,9,9456,1,
72,Senate,9,9538,9,
72,Senate,9,9604,9,
72,Senate,9,9713,1,
72,Senate,9,9724,2,
72,Senate,9,9782,1,
72,Senate,9,9788,1,
72,Senate,9,9862,2,
72,Senate,9,9875,2,
72,Senate,9,9984,1,
72,Senate,9,10047,2,
72,Senate,10,273,1,
72,Senate,10,296,2,
72,Senate,10,349,1,
72,Senate,10,404,1,
72,Senate,10,425,2,
72,Senate,10,437,1,
72,Senate,10,716,2,
72,Senate,10,743,1,
72,Senate,10,761,8,
72,Senate,10,858,8,
72,Senate,10,982,1,
72,Senate,10,1070,8,
72,Senate,10,1091,1,
72,Senate,10,1224,1,
72,Senate,10,1234,1,
72,Senate,10,1370,1,
72,Senate,10,1494,8,
72,Senate,10,1497,1,
72,Senate,10,1503,2,
72,Senate,10,1986,1,
72,Senate,10,2035,1,
72,Senate,10,2062,1,
72,Senate,10,2083,1,
72,Senate,10,2095,8,
72,Senate,10,2289,8,
72,Senate,10,2302,2,
72,Senate,10,2391,2,
72,Senate,10,2575,2,
72,Senate,10,2595,9,
72,Senate,10,3124,2,
72,Senate,10,3216,1,
72,Senate,10,3347,8,
72,Senate,10,3536,1,
72,Senate,10,3625,1,
72,Senate,10,3630,2,
72,Senate,10,3653,2,
72,Senate,10,3706,1,
72,Senate,10,3919,2,
72,Senate,10,4120,1,
72,Senate,10,4126,9,
72,Senate,10,4177,2,
72,Senate,10,4190,2,
72,Senate,10,4207,1,
72,Senate,10,4227,1,
72,Senate,10,4274,2,
72,Senate,10,4654,8,
72,Senate,10,4717,1,
72,Senate,10,4962,2,
72,Senate,10,5065,8,
72,Senate,10,5106,2,
72,Senate,10,5172,1,
72,Senate,10,5227,2,
72,Senate,10,5274,1,
72,Senate,10,5402,8,
72,Senate,10,5641,1,
72,Senate,10,5747,1,
72,Senate,10,5758,9,
72,Senate,10,6251,1,
72,Senate,10,6293,1,
72,Senate,10,6367,9,
72,Senate,10,6441,2,
72,Senate,10,6719,1,
72,Senate,10,6750,9,
72,Senate,10,6856,1,
72,Senate,10,6954,2,
72,Senate,10,6960,8,
72,Senate,10,6991,8,
72,Senate,10,7023,2,
72,Senate,10,7252,2,
72,Senate,10,7473,9,
72,Senate,10,7782,2,
72,Senate,10,7972,9,
72,Senate,10,7986,1,
72,Senate,10,8254,2,
72,Senate,10,8446,1,
72,Senate,10,8476,8,
72,Senate,10,8487,2,
72,Senate,10,8613,1,
72,Senate,10,8713,2,
72,Senate,10,8880,9,
72,Senate,10,8888,9,
72,Senate,10,9106,1,
72,Senate,10,9298,8,
72,Senate,10,9303,1,
72,Senate,10,9439,2,
72,Senate,10,9456,1,
72,Senate,10,9538,9,
72,Senate,10,9604,9,
72,Senate,10,9713,1,
72,Senate,10,9724,2,
72,Senate,10,9782,1,
72,Senate,10,9788,1,
72,Senate,10,9862,2,
72,Senate,10,9875,2,
72,Senate,10,9984,1,
72,Senate,10,10047,2,
72,Senate,11,273,1,
72,Senate,11,296,2,
72,Senate,11,349,1,
72,Senate,11,404,1,
72,Senate,11,425,2,
72,Senate,11,437,1,
72,Senate,11,716,9,
72,Senate,11,743,1,
72,Senate,11,761,8,
72,Senate,11,858,8,
72,Senate,11,982,1,
72,Senate,11,1070,2,
72,Senate,11,1091,1,
72,Senate,11,1224,1,
72,Senate,11,1234,1,
72,Senate,11,1370,1,
72,Senate,11,1494,8,
72,Senate,11,1497,1,
72,Senate,11,1503,2,
72,Senate,11,1986,1,
72,Senate,11,2035,1,
72,Senate,11,2062,1,
72,Senate,11,2083,1,
72,Senate,11,2095,8,
72,Senate,11,2289,8,
72,Senate,11,2302,2,
72,Senate,11,2391,2,
72,Senate,11,2575,2,
72,Senate,11,2595,9,
72,Senate,11,3124,2,
72,Senate,11,3216,1,
72,Senate,11,3347,8,
72,Senate,11,3536,1,
72,Senate,11,3625,9,
72,Senate,11,3630,2,
72,Senate,11,3653,2,
72,Senate,11,3706,1,
72,Senate,11,3919,2,
72,Senate,11,4120,1,
72,Senate,11,4126,9,
72,Senate,11,4177,2,
72,Senate,11,4190,2,
72,Senate,11,4207,1,
72,Senate,11,4227,1,
